y_true,y_pred
175.0,171.45956793577773
174.0,172.7761434004973
173.0,172.4788756355701
170.0,172.48209873643648
170.0,172.45887919026907
177.0,172.41506519219385
173.0,171.3917539409766
164.0,171.90469415305014
170.0,171.46978308603863
170.0,171.46265384363042
173.0,171.17602232008556
175.0,172.52446256547407
